flip_name,solution,consensus,votes,ChatGPT_4_turbo___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___ViPLlava_7B,Gemini_1_5_flash_001___ViPLlava_13B,Gemini_1_5_flash_001___LlavaNeXT_mistral_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_001___BLIP2_2_7B,Gemini_1_5_flash_001___BLIP2_6_7B_COCO,Gemini_1_5_flash_001___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___Llama_3_2_11B,Gemini_1_5_flash_002___ViPLlava_7B,Gemini_1_5_flash_002___ViPLlava_13B,Gemini_1_5_flash_002___LlavaNeXT_mistral_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_002___BLIP2_2_7B,Gemini_1_5_flash_002___BLIP2_6_7B_COCO,Gemini_1_5_flash_002___BLIP2_flan_t5_xxl,Gemini_1_5_flash_002___Llama_3_2_11B,Gemini_1_5_pro_002___ViPLlava_7B,Gemini_1_5_pro_002___ViPLlava_13B,Gemini_1_5_pro_002___LlavaNeXT_mistral_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_13B,Gemini_1_5_pro_002___BLIP2_2_7B,Gemini_1_5_pro_002___BLIP2_6_7B_COCO,Gemini_1_5_pro_002___BLIP2_flan_t5_xxl,Gemini_1_5_pro_002___Llama_3_2_11B,meta_Llama_3_1_70B___ViPLlava_7B,meta_Llama_3_1_70B___ViPLlava_13B,meta_Llama_3_1_70B___LlavaNeXT_mistral_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_13B,meta_Llama_3_1_70B___BLIP2_2_7B,meta_Llama_3_1_70B___BLIP2_6_7B_COCO,meta_Llama_3_1_70B___BLIP2_flan_t5_xxl,meta_Llama_3_1_70B___Llama_3_2_11B,MS_GRIN_MoE___ViPLlava_7B,MS_GRIN_MoE___ViPLlava_13B,MS_GRIN_MoE___LlavaNeXT_mistral_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_13B,MS_GRIN_MoE___BLIP2_2_7B,MS_GRIN_MoE___BLIP2_6_7B_COCO,MS_GRIN_MoE___BLIP2_flan_t5_xxl,MS_GRIN_MoE___Llama_3_2_11B,nvm_Llama3_51B___ViPLlava_7B,nvm_Llama3_51B___ViPLlava_13B,nvm_Llama3_51B___LlavaNeXT_mistral_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_13B,nvm_Llama3_51B___BLIP2_2_7B,nvm_Llama3_51B___BLIP2_6_7B_COCO,nvm_Llama3_51B___BLIP2_flan_t5_xxl,nvm_Llama3_51B___Llama_3_2_11B,nvm_Llama3_70B___ViPLlava_7B,nvm_Llama3_70B___ViPLlava_13B,nvm_Llama3_70B___LlavaNeXT_mistral_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_13B,nvm_Llama3_70B___BLIP2_2_7B,nvm_Llama3_70B___BLIP2_6_7B_COCO,nvm_Llama3_70B___BLIP2_flan_t5_xxl,nvm_Llama3_70B___Llama_3_2_11B,Phi_3_5_MoE___ViPLlava_7B,Phi_3_5_MoE___ViPLlava_13B,Phi_3_5_MoE___LlavaNeXT_mistral_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_13B,Phi_3_5_MoE___BLIP2_2_7B,Phi_3_5_MoE___BLIP2_6_7B_COCO,Phi_3_5_MoE___BLIP2_flan_t5_xxl,Phi_3_5_MoE___Llama_3_2_11B,Qwen_2_5_8bit___ViPLlava_7B,Qwen_2_5_8bit___ViPLlava_13B,Qwen_2_5_8bit___LlavaNeXT_mistral_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_13B,Qwen_2_5_8bit___BLIP2_2_7B,Qwen_2_5_8bit___BLIP2_6_7B_COCO,Qwen_2_5_8bit___BLIP2_flan_t5_xxl,Qwen_2_5_8bit___Llama_3_2_11B,Qwen_2_VL_8bit___ViPLlava_7B,Qwen_2_VL_8bit___ViPLlava_13B,Qwen_2_VL_8bit___LlavaNeXT_mistral_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_13B,Qwen_2_VL_8bit___BLIP2_2_7B,Qwen_2_VL_8bit___BLIP2_6_7B_COCO,Qwen_2_VL_8bit___BLIP2_flan_t5_xxl,Qwen_2_VL_8bit___Llama_3_2_11B,mean
bafkreia6wrvaskdnik4ckyfujarffz7ycjnwgi6o5xtsme4rmcokk3r62y,Left,Strong,"{'Left': '4', 'Right': '-', 'Reported': '2'}",True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.5824175824175825
bafkreia7ffpow6qo4hkw3pa53o2jpm3tfjaou6tyc4bxpjjl246sfqonou,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.978021978021978
bafkreia7hr7zebj5c3q53uq3h5irf7cgfzxb6e2tfsc2i6xoptx342q67u,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,0.6813186813186813
bafkreia7poff236o7wjjzz4jkmzutxbcgqzmlpcetietb5svnaoh2nwoni,Right,Strong,"{'Left': '-', 'Right': '10', 'Reported': '0'}",True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0.3956043956043956
bafkreia7rg6acusguphuu4qki2lqvjqbbukn6jhbd5gggeknrmxym3fd7y,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '0'}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.16483516483516483
bafkreia7rqgv7yw4fax5syy6yf2ukff2nw4jnat23yimulain6dadvynsq,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '0'}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.4835164835164835
bafkreia7vwvrqnseh23l63qc7j5f5ggrymfqrzfcyeegonvlcgkc7bi2qy,Right,Strong,"{'Left': '-', 'Right': '4', 'Reported': '0'}",True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,0.5274725274725275
bafkreia7ytkhdnbccmqfsxwbnxpgteiug2xfd2wgx472fnka5ro6iqbv7e,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '3'}",True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0.4835164835164835
bafkreiaa4ky6m2tdngtts7qekkh2bu5rcsb6lhkuwhjkbmppgvcmqsimcq,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,0.8791208791208791
bafkreiaaalgerehe7dwy7bs6geivk5uxldpxsqbonlwzbq6omwelgymjoi,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.26373626373626374
bafkreiaaejf5w7zsnz23a3b3bdsbg75ebjsc5ek3okreqn7z7gf3kxygze,Left,Strong,"{'Left': '9', 'Right': '-', 'Reported': '1'}",True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,0.8131868131868132
bafkreiaahy6bqqiecgzbf3z56gwlu5rt7krtzukv3jad6qneznus3rytgm,Right,Strong,"{'Left': '-', 'Right': '13', 'Reported': '0'}",True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,0.6373626373626373
bafkreiaazaqnquga5bsff3knpet7wyqedlsplgoxid4e4ku4torvdtfdku,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,0.42857142857142855
bafkreiabe4airbwxof4cdzmiiwzu62hrkzdfvl5rz2nzxtwcvpckr25odq,Left,Strong,"{'Left': '7', 'Right': '1', 'Reported': '2'}",False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,0.5824175824175825
bafkreiabnnoszgrhrvavtdbgmid2zoflrznjzxca3ll63rzcqiaifzc5eu,Left,Strong,"{'Left': '-', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,0.8461538461538461
bafkreiabo4ayeinytwcjgnrk465ca3drh6tba5lpvdoj75ildgbmxoqsmm,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '0'}",True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,0.5494505494505495
bafkreiabtu2k2ctdxmccxx4bgqmngqajqwb5ppv4btmthqhj455ly34zaq,Left,Strong,"{'Left': '5', 'Right': '1', 'Reported': '0'}",True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,0.6703296703296703
bafkreiabwyqqmqyputchfb5zwrw5x7wzu2al7t52yvepfkj7f7tj5r2p2u,Right,Strong,"{'Left': '2', 'Right': '12', 'Reported': '0'}",True,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,0.4945054945054945
bafkreiabzdrzthdzxwvnmbyxwo7gevn46rear2e7gahztukuxv4gbdkb7a,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,0.7252747252747253
bafkreiac2rzfedroyd2dfekpwxg4ixodt6pqq22yulrpv4m3iq4dejxib4,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '0'}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.18681318681318682
bafkreiac57gxcmwxq3s324432xl3s4ud7brr6yolaukxtokcahqnyr4ja4,Left,Strong,"{'Left': '5', 'Right': '1', 'Reported': '2'}",False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,0.6923076923076923
bafkreiac7m7jelt44bvtmeec6hvsthk22xlneu7gyvzfilvh6whqge2hve,Right,Strong,"{'Left': '-', 'Right': '-', 'Reported': '0'}",True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,0.6263736263736264
bafkreiaccbibnkzoblx2gjum5ww2z5d2sbxdgjv2j5o5ikel7y5x2dfa4i,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",True,False,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,0.7142857142857143
bafkreiacd3qelhoizxqdgd466nug53nmj757wt2pn2rtiui5k5jpjxgbfi,Right,Strong,"{'Left': '-', 'Right': '10', 'Reported': '0'}",True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,0.6373626373626373
bafkreiacmkk4rzaclkkjtqztzo6f47ev7wdtniuqtrpdgj4sdewpfg227i,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
bafkreiacnngxhnf3erz2r3yqhv5ipfjnxsyf2llc652xy73lndftpk7zqy,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.989010989010989
bafkreiacq63ml7htanhpwdjhx52lxc37egkzrplade3pgkn2mcfrn24p6i,Left,Strong,"{'Left': '9', 'Right': '-', 'Reported': '2'}",True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,0.6923076923076923
bafkreiact7t6lshf6go7z5woqiiatjb5b3jugms3xaktc76e755kqtruri,Right,Weak,"{'Left': '2', 'Right': '5', 'Reported': '1'}",True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,0.3516483516483517
bafkreiad27k53cnkxg2oebmayrpfh72qspqhwrd4knind5f6rtjexxnrqe,Right,Strong,"{'Left': '-', 'Right': '5', 'Reported': '0'}",True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,0.6263736263736264
bafkreiadb2omigfgn56ajahc5zrasmeysc5wxfaecx4pfz4w4xqiqezjsi,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9560439560439561
bafkreiadcpar2xfqehnjogcqxjwthd2riq53y2k6e5ej3ffj3hsfmukyby,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,0.9340659340659341
bafkreiadmf4zauxymj3g5asfw4avudvongkt2qzwamgukek273vdmrvr5a,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '1'}",True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,0.3626373626373626
bafkreiadpewnzsr7bgvyaadjfnq3noype2hvhrnzicso3vu6ojt6egpw7i,Right,Strong,"{'Left': '-', 'Right': '9', 'Reported': '1'}",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.24175824175824176
bafkreiadvns23gwuvzsnoh4r7b2mawwurclcxg2zh3no4leftq6bbujuqy,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '0'}",False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,True,True,0.6043956043956044
